author,work,metronome,meter
R̥jiśvan Bhāradvāja,b06_h050_09,wS.S.SS.wwS.S.Sw.|S.SS.Sw.SwS.wSS.|wS.wS.S.ww.S.SS.|wS.S.SS.wwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_10,wS.S.S.ww.S.SwSS.|SSS.SS.ww.Sw.SS.|SS.w.wS.wwS.wSS.|SwS.wS.wwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_11,S.S.SS.wwS.SwwS.|SSS.Sw.wwS.wSS.|wSSS.wwS.SwSS.|SSS.SS.wwwS.w.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_12,S.S.SS.wSwS.wSS.|SSSS.SS.wwSw.Sw.|wSS.SS.SwS.wSS.|SSSSS.SwS.wS.S|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_13,wS.w.SS.wwS.wS.S.|wS.wS.www.Sw.SS.|SS.SSS.wwS.wSS.|wS.SSS.wwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_14,ww.S.wS.SwS.wSw.|ww.SwS.wwS.wSS.|SS.SS.wSwS.wSS.|wS.SS.wwSS.wSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h050_15,SS.wSS.ww.Sw.SS.|wSSS.ww.SSw.SS.|ww.wSS.wwS.wSS.|SS.wSS.wwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_01,w.S.S.SS.ww.SwS.S.|SS.wS.wwwS.wSw.|wSw.ww.Sww.wSS.|SS.w.ww.wwS.w.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_02,Sw.S.Sw.wwSw.SS.|SSS.Sw.www.S.w.Sw.|ww.SSw.wwS.w.SS.|ww.SS..SS.Sw.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_03,ww.w.S.ww.wSw.SS.|wwS.SS.wwS.wSS.|SwwS.ww.wSwSS.|SS.SS.wwwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_04,wSwS..SwS.wSS.|wS.SS.wwwSw.SwS.|SS.SSS.wwS.wS.ww.|SSS.Sw.wwS.wSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_05,wS.wS.www.Sw.Sw.|SS.SS.wwS.wwwS.S.|Sw.SSS.wwS.wSS.|SSS.Sw.wwS.w.Sw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_06,S.S.wSw.wwS.wSS.|wSwS.SwwS.wSS.|SS.S.S.wwS.S.wSS.|SS.SSw.wwS.wSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_07,S.w.SS.SwwS.wSw.|S.S.Sw.wwS.S.wSS.|SSw.S.www.SwSS.|wS.wS.wwS.SwSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_08,ww.w.SS.ww.S.wSS.|wS.SSw.wwS.wS.S.|wS.SSS.ww.Sw.SS.|wS.w.SS.wwS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_09,wSw.S.wwS.SwSS.|wSw.SwwwS.wSS.|S.S.wSw.wwSwS.wS.|SS.w.S.wS.wS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_10,S.S.wSwSwS.w.w.S.|wS.SSw.wwS.wSw.|SSSS.wwS.SS.Sw.|wwSwS.SwSwSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_11,S.w.SS.wwS.Sw.SS.|SS.wS.wwS.Sw.wS.|wSSS.wwwS.wSS.|wSw.S.SSSS.wSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_12,S.SSS.wwS.Sw.SS.|SSSS.wwS.Sw.SS.|SSSS.wwSS.wSS.|SSS.Sw.wSS.wSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h051_13,wS.S.wwS.wS.|Sw.SS.wSwS.|wSw.Sw.SwS.wS.wS|,uṣṇih
R̥jiśvan Bhāradvāja,b06_h051_14,SSS.Sw.S.w.S.|wSwSw.SwS.|wS.w.SwS.wS.wS.w.S|,uṣṇih
R̥jiśvan Bhāradvāja,b06_h051_15,SS.S.S.wSww.|SSSS.wSwS.|SS.S.SS.S.wS.SS.wS|,uṣṇih
R̥jiśvan Bhāradvāja,b06_h051_16,ww.SS.wSww.|wSwS.wSwS.|Sw.SS.wS.wS.|wSw.SwS.ww|,anuṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_01,w.S.wS.w.wSSw.SS.|w.SSw.Sw.wSw.Sw.|SSw.S.wwS.SwSS.|w.SwS.wwSSw.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_02,ww.S.S.wwS.SwS.S.|Sw.S.S.wwSS.wSS.|wSw.SS.wwSw.SS.|SSww.ww.S.SwS.S|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_03,w.SS.S.SwS.Sw.SS.|w.SS.Sw.wwSwS.S.|w.Sw.S.Sww.SwSS.|SSwS.wwS.Sw.Sw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_04,wSw.S.wwS.SwSS.|wSw.S.SwS.SwSS.|wSw.S.SwSS.wSS.|wSw.S.wwS.SwSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_05,SwSS.wwwS.wSw.|SSw.w.Sww.SwSS.|wS.wS.wwwS.wSS.|SS.SSS.wwSwSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_06,SS.SSw.wwSwSS.|wSwS.SwS.SwSS.|SSS.w.SwSS.wSw.|SS.wSS.wwS.wSw|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_07,SS.SSw.S.ww.|wwS.w.wS.ww.|SS.SS.w.Sww|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_08,S.S.SS.wSwS.|SSS.wwSww.|S.Sw.ww.Sww|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_09,ww.S.SwS.wS.|SSw.wwSw.S.|wwwSS.wSw.S|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_10,SS.SS.wSww.|wwS.wwSwS.|wSS.wwS.wS|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_11,Sw.SS.wSwS.|SwS.SS.SwS.|wS.SS.wSw.S|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_12,wS.S.SS.SwS.|SS.wwwS.ww.|wSS.SwS.wS|,gāyatrī
R̥jiśvan Bhāradvāja,b06_h052_13,SS.SS.wwSS.wS.S.|S.SwSS.w.wS.wS.w.|S.SwSS.ww.S.wSS.|SSSS.Sww.SwSS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_14,SS.SS.ww.SSw.SwS.|wS.SwS.wS.wS.w.Sw.|S.S.wSw.wwSSw.SS.|SSw.S.S.SwS.wSw|,jagatī
R̥jiśvan Bhāradvāja,b06_h052_15,S.S.S.S.wwS.wwSS.|wS.SwS.wwS.wSS.|S.SSw.wwS.Sw.SS.|ww.SS.wwSSw.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_16,SSSSS.wwS.wS.S.|SS.wS.wwS.SwS.w.|wS.SS.wwS.Sw.SS.|wSwS.ww.S.Sw.SS|,triṣṭubh
R̥jiśvan Bhāradvāja,b06_h052_17,SS.Sww.wwSS.SS.|SSw.wS.wwS.wSS.|SS.S.Sw.wwS.wSS.|SS.SS.www.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h053_01,ww.S.S.wS.wS.|wS.w.SwSwS.|wS.SS.wSww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_02,ww.S.wwS.ww.|SS.wwwSwS.|SS.wwwS.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_03,wSSS.w.SwS.|SS.SSw.Sww.|wS.S.S.wS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_04,w.wS.SwSwS.|www.w.wS.ww.|SSS.Sw.S.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_05,ww.Sw.wSww.|SwS.wwS.wS.|wS.SSw.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_06,w.SS.SwS.ww.|wS.Sw.wS.ww.|wS.SSw.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_07,S.ww.wwS.ww.|wSS.wwS.wS.|wS.SSS.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_08,S.SS.SwSwS.|SS.wSw.SwS.|wS.wSw.www.|S.ww.wwS.ww|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h053_09,S.S.SS.SSwS.|SwS.wwSwS.|SS.S.Sw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h053_10,ww.S.SwS.ww.|SwS.SwS.ww.|wS.www.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_01,S.SS.wwS.ww.|S.SwSwSww.|w.SSw.wS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_02,w.w.SS.wSww.|S.wS.wwSww.|ww.SSw.S.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_03,SS.SS.w.Sww.|w.SS.ww.SwS.|S.SS.wwS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_04,S.SS.wwSwS.|w.S.SSw.SwS.|wwS.SwS.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_05,SS.S.ww.Sw.S.|SS.Sww.SwS.|SS.SS.wSw.S|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_06,SS.wS.w.S.ww.|wwSSw.Sww.|SSS.wwS.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_07,SS.SS.SS.wS.|SS.S.Sw.SwS.|wSSSw.S.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_08,SSS.SwS.ww.|Sw.wSwSww.|SSS.Sw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_09,SS.wS.wS.wS.|w.SSw.wS.wS.|SSS.w.wS.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h054_10,ww.SS.wSwS.|SS.wSw.SwS.|wS.S.Sw.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_01,Sw.S.wwS.wS.|SwS.S.wSwS.|wS.wSw.S.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_02,wSwS.wSww.|SSS.SwS.wS.|SS.wSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_03,SS.SSw.SwS.|wS.Sw.wSww.|SwSSwS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_04,SwS.w.wSww.|wS.SSw.SwS.|wS.S.Sw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_05,SS.www.SwS.|wS.SS.wSw.S.|SSSw.wS.ww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h055_06,SSS.SwS.wS.|wSS.S.wSwS.|SS.wSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_01,w.Sw.SwSww.|wSS.ww.SwS.|w.Sw.Sw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_02,ww.S.w.wSwS.|wwS.SwS.wS.|SS.SSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_03,wSS.wwS.ww.|SS.SS.wSwS.|w.SwS.wSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_04,w.SS.S.wSwS.|wSw.Sw.SwS.|S.w.S.Sw.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_05,wS.w.S.wSwS.|SwS.SwS.ww.|SS.SS.wS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h056_06,S.S.wSw.Sww.|SSwS.wSww.|SS.w.SwSwS.|wS.w.SwSwS|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h057_01,SS.w.SwS.wS.|wwSw.wSwS.|wSw.SwSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h057_02,Sw.Sw.wSwS.|SwS.wwS.wS.|wSw.Sw.Sww|,gāyatrī
Bharadvāja Bārhaspatya,b06_h057_03,wS.SSw.SwS.|wS.SSw.SwS.|SS.SSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h057_04,w.SS.wwS.wS.|wS.wS.wSwS.|Sw.SSwS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h057_05,S.SS.wwS.wS.|SSS.w.wS.ww.|SSw.S.wSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h057_06,S.SwS.wSwS.|wSS.ww.SwS.|SS.SS.wSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h058_01,SS.S.SS.wwS.S.SS.|wwSS.wwS.S.wSw.|SS.w.SS.wwS.wSS.|SS.S.SS.ww.Sw.Sw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h058_02,wSwS.wwS.SwSwS.|wSSS.wwS.SS.Sww.|SS.SS.wwS.SwSwS.|SSSS.wwS.Sw.SwS|,jagatī
Bharadvāja Bārhaspatya,b06_h058_03,S.S.SS.SS.SS.wSS.|wSwS.SwSS.wSw.|SS.Sw.SwS.SwSw.|SSw.wS.ww.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h058_04,SS.wSS.ww.S.wSS.|wS.wS.wwS.SwSS.|S.SSS.wwS.SwSS.|SSw.wS.wwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h059_01,w.w.SS.wSw.S.|SwS.Sw.SwS.|wSS.S.wwS.SwSww.|SSS.SwS.wS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_02,w.SS.wwS.ww.|SwSS.wSw.S.|wSS.S.wwS.SwS.wS.|wS.wSwSwS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_03,SwSS.wS.wS.|SS.SS.wSwS.|SS.w.SS.wwSw.SwS.|wS.SS.wSwS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_04,w.SSS.wSw.S.|wS.Sw.wSwS.|SwSS.wwS.SwSwS.|w.SS.wwS.ww|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_05,SwSS.S.Sw.S.|SS.SS.wSww.|wSS.SS.wwSw.Sww.|SS.wSw.S.wS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_06,SwSS.wS.wS.|SSS.SwSwS.|SS.wS.SwS.SwS.wS.|SS.wS.w.SwS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h059_07,SSS.S.w.SwS.|wS.SSw.SwS.|S.S.SS.wSwS.|wS.SS.wSww|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h059_08,SwSS.wSw.S.|wS.SS.wSww.|wS.SSw.S.wS.|wwS.SwS.ww|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h059_09,SwSS.wS.ww.|ww.SSw.SwS.|S.w.wS.w.SwS.|wS.SSwSwS|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h059_10,SSS.SwSwS.|SSS.wwSwS.|SSS.Sw.S.ww.|Sw.SSw.SwS|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h060_01,wS.Sw.ww.wSw.Sw.|SS.S.SS.wwS.wSS.|wSSS.wwwSw.SS.|wSwS.wwS.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h060_02,S.SSw.ww.S.Sw.Sw.|wS.ww.wwS.Sw.SS.|wS.ww.www.Sw.SS.|wS.S.SS.wwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h060_03,S.SwwS.SwwS.SS.|Sw.SS.wSw.SS.SS.|wS.SSw.wwSw.Sw.|SS.SS.www.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h060_04,S.wS.wS.wS.|SS.SS.wS.ww.|SwSS.w.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_05,SS.wwwS.ww.|SwSS.wSwS.|S.S.wwSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_06,wS.SSw.SwS.|wS.SSw.SwS.|wS.SS.wS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_07,SwSS.wS.wS.|wS.SS.wSww.|wwS.SwS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_08,S.S.Sw.wSwS.|wwS.SwS.wS.|SSS.Sw.S.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_09,Sw.S.SwS.wS.|wSS.wwS.ww.|SSS.SwSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_10,w.SSw.S.SwS.|wS.SS.wSwS.|SS.wSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_11,w.Sw.SwSww.|Sw.SSw.SwS.|SSw.wwS.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_12,S.S.SwwS.ww.|SS.www.Sww.|Sw.SS.w.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h060_13,wS.S.SwSS.SwSS.|wS.SwS.ww.SwSS.|wS.SSS.wwS.wSS.|wS.SSw.SwS.wS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h060_14,S.S.SSw.SwS.|wSS.ww.SwS.|wSS.SS.wwSw.SwS.|SSS.S.wSwS|,br̥hatī
Bharadvāja Bārhaspatya,b06_h060_15,SSS.wwS.wS.|wwSSw.SwS.|SS.SSw.S.wS.|wwS.SwS.ww|,anuṣṭubh
Bharadvāja Bārhaspatya,b06_h061_01,ww.wwS.www.wSwS.|wSSS.SwSSw.SwS.|S.SSw.SwSSwS.wS.|S.S.SSw.wwS.wSww|,jagatī
Bharadvāja Bārhaspatya,b06_h061_02,wS.SSS.wwS.wSwS.|Sw.wSS.wwSw.SwS.|SSwSS.wwS.wSwS.|wSwS.S.wSSw.SwS|,jagatī
Bharadvāja Bārhaspatya,b06_h061_03,wSww.SwwS.w.SwS.|wS.SSw.wwSw.Sww.|wS.wSS.wwS.wSS.|ww.SS.SwS.SwSww|,jagatī
Bharadvāja Bārhaspatya,b06_h061_04,w.S.SS.wSwS.|SSS.SwSwS.|SS.wSw.www|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_05,S.S.Sw.wSww.|wSSS.wS.wS.|SS.w.SwSwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_06,wS.Sw.wSww.|wS.SSw.Sww.|wS.SSw.S.wS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_07,wS.S.S.wSwS.|SS.wSwSwS.|SSS.Sw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_08,SS.wSS.SwS.|SS.wSw.Sww.|wS.www.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_09,S.S.SS.wS.wS.|www.SS.wSwS.|wS.wSw.SwS|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_10,ww.S.wS.wSw.|SSwS.wSS.|wSwS.SwS.S|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_11,SSwS.SwSw.|ww.wS.SwSS.|wSwS.wS.Sw|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_12,wwSS.SwSS.|Sw.SS.SwSS.|SSSS.wwS.S|,gāyatrī
Bharadvāja Bārhaspatya,b06_h061_13,w.S.wSS.wwSw.SwS.|SSw.SS.wwS.wSwS.|ww.ww.wwS.SwS.wS.|wSSS.wwwS.wSwS|,jagatī
Bharadvāja Bārhaspatya,b06_h061_14,wSww.ww.S.Sw.SS.|SS.wS.wwS.S.w.S.S.|wSw.S.wwS.SwS.w.|S.S.SSw.wwSw.Sw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_01,wS.wS.wS.SS.wSS.|SwS.wS.wwSS.SS.|S.Sw.SS.wwS.S.SS.|wSwS.ww.wS.wSw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_02,S.Sw.S.wwS.SwSS.|wSw.SS.wwS.wSS.|wS.wSw.wwS.wSS.|wS.SSw.ww.SS.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_03,S.S.S.SS.w.wSw.SS.|SS.ww.SwS.Sw.SS.|wSwSw.wwS.wSS.|wS.wS.SwS.SwSw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_04,S.SwS.wwSSw.Sw.|ww.SwS.wwSwSS.|wS.Sw.ww.SS.wSS.|SS.SS.SS.SS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_05,S.SS.SS.wwSwwS.|SS.SwS.wwS.wSS.|S.SwS.wwS.SwSS.|wSwS.wwS.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_06,S.SS.ww.SwS.wSS.|SSw.Sw.SwS.wSw.|wSwS.SwSS.wSS.|wSww.SwS.w.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_07,w.wwS.wwS.Sw.SS.|wS.wS.wwS.SwSS.|wSSS.wwS.SwS.S.|wS.wSS.wwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_08,S.SwS.wwS.Sw.SS.|SS.SSS.ww.SwSS.|w.SSS.wwS.SwSS.|SSwS.ww.wS.wSw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_09,w.S.SSS.wwS.wwS.|wwS.SS.wwS.wSS.|SSSw.SwS.Sw.SS.|SSw.S.www.SwSw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_10,SwS.SS.wwSw.SS.|wwS.SS.wwS.wSw.|wSSS.wwS.SwSw.|wSwS.ww.SS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h062_11,S.wwSw.ww.SwSS.|wSS.Sw.wwSw.SS.|wSSw.S.SwS.S.wSw.|wS.SS.wwS.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_01,wS.S.SS.wwSS.Sw.|SS.S.SS.wwS.wSS.|S.S.SS.SwwS.wSS.|wSS.w.wwS.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_02,wS.S.SS.wwSw.SS.|wSS.wS.wSS.SS.|ww.S.S..SS.SS.wS.|w.S.wS.w.SwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_03,wSw.S..SwS.wSS.|SSw.SS.SSwwww.|SSwSS.wwS.wSw.|S.S.SSS.Sww.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_04,SS.S.Sw.SwSw.SS.|w.Sw.Sw.SwS.wSS.|w.SS..SwwS.wSS.|wSw.S.SwwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_05,wS.wS.wwS.SwSw.|wS.SS.wwwS.wSS.|w.SSS.SwS.Sw.Sw.|wS.wS.wwS.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_06,wS.SS..SwSw.SS.|wS.Sw.SwS.SwSS.|w.S.wS.wwS.ww.SS.|SS.SS.SwS.SwS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_07,S.S.wS..SSS.wSS.|wS.wS.SwwS.wSS.|w.S.wS.wSwS.wSw.|wS.Sw.wwS.ww.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_08,ww.w.S.wwwS.wSS.|SS.w.wS.Sww.wSS.|wS.w.S.SwS.SwS.w.|wS.w.S.S.ww.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_09,ww.w.SS.wwSw.SS.|wSS.wS.SwS.w.SS.|SS.wS.wwwS.SSS.|ww.wSS.wwSw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_10,S.S.wS.SwwS.wSS.|SSwS.wwSS.wS.S.|wSSSw.Sw.S.wS.S.|wS.SSw.wwSwS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h063_11,S.|S.|S.|S|,ekapadā
Bharadvāja Bārhaspatya,b06_h064_01,w.S.ww.wwS.SwSS.|Sw.wS.w.SwS.wSS.|wSw.SS.wwS.wSw.|wS.w.SS.SwS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h064_02,SS.wSw.SwS.w.Sw.|S.S.SS.SwS.S.wSw.|SS.SS.wwS.SwSS.|wS.Sw.SwSS.wSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h064_03,wSw.S.wwSS.wSS.|SS.wwS.SwS.wSS.|wSwS.SS.SSw.SS.|SwS.wS.wwS.w.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h064_04,wSw.S.wwS.SwSw.|wSS.wS.wwS.wSS.|S.w.S.ww.wwSw.SS.|wS.wS.www.wwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h064_05,S.S.ww.S.Sww.wSS.|wS.wS.www.Sw.ww.|wS.wS.wwS.S.w.SS.|SwSS.SwS.SwS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h064_06,S.S.wS.S.wwS.wSS.|wS.w.S.wwSS.wSS.|wS.wS.www.Sw.Sw.|wS.Sw.SwS.SwSw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_01,SS.wS.S.wwS.wSS.|wS.SSS.SwS.wSS.|S.SwS.wwS.SwSw.|SSw.wS.wwS.w.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_02,w.S.ww.wwwSw.SS.|SS.Sw.wwS.SwwS.|SS.SSw.wwS.wSS.|w.S.SSS.ww.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_03,wS.Sw.ww.SS.wSS.|w.Sww.wwS.SwSw.|wSSS.SwS.SwSS.|wS.Sw.wwS.Sw.Sw|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_04,wS.w.S.wwS.Sw.Sw.|wS.SSw.SwS.wSw.|wS.SSw.wwS.w.SS.|S.w.SwS.wwS.wS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_05,wS.w.w..wS.SwSS.|SS.wS.SwwS.wSw.|w.SSw.wwS.SwS.w.|SS.wwS.wwS.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h065_06,SS.wS.wwS.SwS.S.|wSSwS.wwS.wSw.|wSS.wS.wwS.wSw.|wwSw.ww.SS.wS.S|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_01,wS.w.S.wwwS.w.Sw.|wSS.Sw.Sw.SwSS.|SSw.SS.SwS.SSw.|wS.SS.wwS.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_02,S.SwS.w.SwS.wSS.|wS.S.S.wwS.SwSw.|wSwS.wSwSw.SS.|SS.SS.SwSS.w.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_03,SSw.S.SwS.Sw.SS.|S.w.S.w..SwS.wSS.|wS.w.SS.wS.wS.S.|S.S.SS.wwS.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_04,w.w.SSS.wwS.wS.w.|SS.SS.wSSw.wSS.|S.S.SS.wwS.ww.Sw.|wS.wS.www.SwSS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_05,SS.w.Sw.SwS.w.wS.|S.Sw.Sw.SwS.wSS.|w.S.SS.wSS.SS.|S.S.wSw.ww.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_06,w.w.SS.wwS.SwSS.|wS.wSw.SwS.wSS.|wS.w.Sw.SwS.wSw.|S.wwSw.SS.w.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_07,wSS.S.wwS.SS.Sw.|wSS.S.w.www.wwS.|wwwS.wwSS.wSS.|w.SwS.wwS.Sw.SS|,triṣṭubh
Bharadvāja Bārhaspatya,b06_h066_08,Sw.SS.w.wwS.w.Sw.|wwS.w.www.SwSS.|SS.S.Sw.wwS.w.Sw.|S.wS.SS.SwS.wS.S|,triṣṭubh
